2022-08-30 14:41:48,847 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\model-best.h5
2022-08-30 14:41:49,514 DEBUG   HandlerThread:6148 [handler.py:handle_request():141] handle_request: log_artifact
2022-08-30 14:41:49,514 DEBUG   SenderThread:6148 [sender.py:send_request():316] send_request: log_artifact
2022-08-30 14:41:49,848 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\output.log
2022-08-30 14:41:51,852 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\output.log
2022-08-30 14:41:55,892 INFO    Thread-34 :6148 [upload_job.py:push():93] Skipped uploading C:\Users\Pepe\.cache\wandb\artifacts\obj\md5\d1\1d82b50b637c2414c050694bc0ec8d
2022-08-30 14:41:56,290 INFO    Thread-37 :6148 [upload_job.py:push():96] Uploaded file C:\Users\Pepe\.cache\wandb\artifacts\obj\md5\1d\bba561a62658d78c11dfa84b0c814f
2022-08-30 14:41:56,336 INFO    Thread-35 :6148 [upload_job.py:push():96] Uploaded file C:\Users\Pepe\.cache\wandb\artifacts\obj\md5\63\36021f9793640b0e77a241eb7417b8
2022-08-30 14:41:59,216 INFO    Thread-36 :6148 [upload_job.py:push():96] Uploaded file C:\Users\Pepe\.cache\wandb\artifacts\obj\md5\05\e669f3f9c14a00e9b9da777edd9090
2022-08-30 14:41:59,832 DEBUG   HandlerThread:6148 [handler.py:handle_request():141] handle_request: partial_history
2022-08-30 14:41:59,833 DEBUG   HandlerThread:6148 [handler.py:handle_request():141] handle_request: partial_history
2022-08-30 14:41:59,863 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\model-best.h5
2022-08-30 14:42:00,361 INFO    SenderThread:6148 [sender.py:send_request_log_artifact():1207] logged artifact model-worldly-energy-1 - {'id': 'QXJ0aWZhY3Q6MTgxMTk1MDYw', 'digest': '09a93ad72445fdeaee922bb1c4cc2da6', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjI2OTY3ODg2', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTgxMTk0ODIz', 'versionIndex': 1}}, 'version': 'latest'}
2022-08-30 14:42:00,363 DEBUG   SenderThread:6148 [sender.py:send():302] send: history
2022-08-30 14:42:00,364 DEBUG   SenderThread:6148 [sender.py:send():302] send: summary
2022-08-30 14:42:00,366 INFO    SenderThread:6148 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-08-30 14:42:00,366 DEBUG   SenderThread:6148 [sender.py:send():302] send: summary
2022-08-30 14:42:00,367 INFO    SenderThread:6148 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-08-30 14:42:00,367 DEBUG   SenderThread:6148 [sender.py:send():302] send: summary
2022-08-30 14:42:00,368 INFO    SenderThread:6148 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-08-30 14:42:00,865 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\wandb-summary.json
2022-08-30 14:42:00,865 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\model-best\variables\variables.index
2022-08-30 14:42:00,865 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\model-best\variables\variables.data-00000-of-00001
